"year";"month";"day";"dep_time";"sched_dep_time";"dep_delay";"arr_time";"sched_arr_time";"arr_delay";"carrier";"flight";"tailnum";"origin";"dest";"air_time";"distance";"hour";"minute";"time_hour"
2013;1;2;1448;1455;-7;1724;1639;45;"9E";3295;"N916XJ";"JFK";"BUF";59;301;14;55;"2013-01-02 14:00:00"
2013;1;2;1450;1450;0;1637;1645;-8;"MQ";4172;"N601MQ";"JFK";"CLE";81;425;14;50;"2013-01-02 14:00:00"
2013;1;2;1451;1455;-4;1707;1717;-10;"9E";3793;"N812AY";"JFK";"CLT";93;541;14;55;"2013-01-02 14:00:00"
2013;1;2;1451;1457;-6;1755;1801;-6;"B6";141;"N508JB";"JFK";"PBI";157;1028;14;57;"2013-01-02 14:00:00"
2013;1;2;1451;1440;11;1715;1643;32;"DL";1231;"N320US";"LGA";"DTW";91;502;14;40;"2013-01-02 14:00:00"
2013;1;2;1451;1232;139;1749;1533;136;"UA";1121;"N33284";"EWR";"FLL";158;1065;12;32;"2013-01-02 12:00:00"
2013;1;2;1452;1457;-5;1733;1730;3;"B6";119;"N279JB";"JFK";"MSY";196;1182;14;57;"2013-01-02 14:00:00"
2013;1;2;1452;1459;-7;1821;1806;15;"B6";377;"N504JB";"LGA";"FLL";168;1076;14;59;"2013-01-02 14:00:00"
2013;1;2;1452;1449;3;1750;1746;4;"UA";1166;"N36247";"EWR";"TPA";160;997;14;49;"2013-01-02 14:00:00"
2013;1;2;1454;1450;4;1755;1721;34;"DL";1861;"N339NB";"LGA";"MCI";200;1107;14;50;"2013-01-02 14:00:00"
2013;1;2;1456;1459;-3;1715;1647;28;"EV";3806;"N11548";"EWR";"STL";177;872;14;59;"2013-01-02 14:00:00"
2013;1;2;1456;1500;-4;1826;1825;1;"AA";1925;"N3GDAA";"LGA";"MIA";161;1096;15;0;"2013-01-02 15:00:00"
2013;1;2;1456;1422;34;1558;1535;23;"B6";1010;"N236JB";"JFK";"BOS";36;187;14;22;"2013-01-02 14:00:00"
2013;1;2;1456;1500;-4;1824;1810;14;"DL";1997;"N926DL";"LGA";"PBI";155;1035;15;0;"2013-01-02 15:00:00"
2013;1;2;1456;1500;-4;1607;1620;-13;"US";2179;"N957UW";"LGA";"DCA";53;214;15;0;"2013-01-02 15:00:00"
2013;1;2;1457;1459;-2;1628;1645;-17;"B6";1053;"N178JB";"JFK";"PIT";71;340;14;59;"2013-01-02 14:00:00"
2013;1;2;1457;1430;27;1741;1727;14;"UA";1687;"N37267";"EWR";"MCO";143;937;14;30;"2013-01-02 14:00:00"
2013;1;2;1458;1500;-2;1643;1642;1;"9E";3653;"N8501F";"JFK";"ORF";57;290;15;0;"2013-01-02 15:00:00"
2013;1;2;1458;1455;3;1647;1645;2;"AA";337;"N554AA";"LGA";"ORD";124;733;14;55;"2013-01-02 14:00:00"
2013;1;2;1458;1445;13;1743;1710;33;"MQ";4669;"N518MQ";"LGA";"ATL";126;762;14;45;"2013-01-02 14:00:00"
2013;1;2;1458;1500;-2;1651;1656;-5;"US";720;"N180US";"EWR";"CLT";91;529;15;0;"2013-01-02 15:00:00"
2013;1;2;1459;1500;-1;1822;1742;40;"DL";2347;"N521US";"LGA";"ATL";126;762;15;0;"2013-01-02 15:00:00"
2013;1;2;1459;1500;-1;1653;1655;-2;"MQ";4429;"N713MQ";"LGA";"CMH";82;479;15;0;"2013-01-02 15:00:00"
2013;1;2;1500;1500;0;1811;1837;-26;"DL";1467;"N718TW";"JFK";"LAX";341;2475;15;0;"2013-01-02 15:00:00"
2013;1;2;1500;1430;30;1741;1743;-2;"UA";1552;"N78285";"EWR";"SEA";324;2402;14;30;"2013-01-02 14:00:00"
2013;1;2;1500;1500;0;1608;1613;-5;"US";2132;"N945UW";"LGA";"BOS";41;184;15;0;"2013-01-02 15:00:00"
2013;1;2;1503;1430;33;1807;1735;32;"AA";883;"N4XTAA";"EWR";"DFW";223;1372;14;30;"2013-01-02 14:00:00"
2013;1;2;1504;1443;21;1607;1553;14;"UA";984;"N481UA";"EWR";"BOS";44;200;14;43;"2013-01-02 14:00:00"
2013;1;2;1506;1455;11;1824;1825;-1;"AA";1769;"N5EUAA";"JFK";"MIA";163;1089;14;55;"2013-01-02 14:00:00"
2013;1;2;1507;1459;8;1804;1805;-1;"B6";63;"N524JB";"JFK";"TPA";160;1005;14;59;"2013-01-02 14:00:00"
2013;1;2;1507;1510;-3;1732;1745;-13;"MQ";4309;"N845MQ";"JFK";"IND";116;665;15;10;"2013-01-02 15:00:00"
2013;1;2;1513;1500;13;1642;1636;6;"9E";4105;"N8908D";"JFK";"IAD";56;228;15;0;"2013-01-02 15:00:00"
2013;1;2;1513;1517;-4;1814;1811;3;"B6";537;"N645JB";"EWR";"TPA";161;997;15;17;"2013-01-02 15:00:00"
2013;1;2;1513;1458;15;1827;1816;11;"UA";1483;"N79521";"EWR";"AUS";239;1504;14;58;"2013-01-02 14:00:00"
2013;1;2;1514;1422;52;1616;1535;41;"EV";4633;"N14953";"EWR";"BTV";51;266;14;22;"2013-01-02 14:00:00"
2013;1;2;1515;1458;17;1724;1657;27;"EV";4572;"N13914";"EWR";"GSP";109;594;14;58;"2013-01-02 14:00:00"
2013;1;2;1515;1459;16;1650;1637;13;"UA";1629;"N24715";"EWR";"ORD";129;719;14;59;"2013-01-02 14:00:00"
2013;1;2;1516;1520;-4;1653;1650;3;"WN";2081;"N707SA";"LGA";"MKE";123;738;15;20;"2013-01-02 15:00:00"
2013;1;2;1518;1530;-12;1713;1725;-12;"AA";2223;"N569AA";"LGA";"STL";148;888;15;30;"2013-01-02 15:00:00"
2013;1;2;1519;1505;14;1852;1820;32;"AA";759;"N3FYAA";"LGA";"DFW";230;1389;15;5;"2013-01-02 15:00:00"
2013;1;2;1519;1410;69;1700;1555;65;"MQ";4491;"N719MQ";"LGA";"CLE";70;419;14;10;"2013-01-02 14:00:00"
2013;1;2;1519;1516;3;1833;1828;5;"UA";1600;"N14107";"EWR";"LAX";346;2454;15;16;"2013-01-02 15:00:00"
2013;1;2;1521;1515;6;1814;1810;4;"UA";1695;"N76054";"EWR";"IAH";205;1400;15;15;"2013-01-02 15:00:00"
2013;1;2;1521;1520;1;1745;1754;-9;"UA";1107;"N37298";"EWR";"DEN";243;1605;15;20;"2013-01-02 15:00:00"
2013;1;2;1524;1530;-6;1658;1655;3;"9E";3369;"N915XJ";"JFK";"BWI";41;184;15;30;"2013-01-02 15:00:00"
2013;1;2;1524;1500;24;1803;1743;20;"DL";1939;"N361NW";"LGA";"DEN";236;1620;15;0;"2013-01-02 15:00:00"
2013;1;2;1525;1525;0;1723;1710;13;"9E";3799;"N8416B";"LGA";"RIC";58;292;15;25;"2013-01-02 15:00:00"
2013;1;2;1525;1525;0;1652;1655;-3;"MQ";3823;"N516MQ";"JFK";"DCA";59;213;15;25;"2013-01-02 15:00:00"
2013;1;2;1525;1530;-5;1832;1855;-23;"UA";530;"N532UA";"JFK";"LAX";341;2475;15;30;"2013-01-02 15:00:00"
2013;1;2;1526;1518;8;1823;1823;0;"B6";153;"N760JB";"JFK";"MCO";150;944;15;18;"2013-01-02 15:00:00"
2013;1;2;1526;1530;-4;1729;1737;-8;"US";1665;"N751UW";"LGA";"CLT";94;544;15;30;"2013-01-02 15:00:00"
2013;1;2;1527;1500;27;1650;1636;14;"9E";3843;"N829AY";"JFK";"SYR";49;209;15;0;"2013-01-02 15:00:00"
2013;1;2;1527;1510;17;1736;1710;26;"MQ";4579;"N527MQ";"LGA";"CLT";91;544;15;10;"2013-01-02 15:00:00"
2013;1;2;1527;1450;37;1726;1640;46;"MQ";4403;"N810MQ";"JFK";"RDU";85;427;14;50;"2013-01-02 14:00:00"
2013;1;2;1528;1349;99;1755;1556;119;"EV";4090;"N18557";"EWR";"CVG";121;569;13;49;"2013-01-02 13:00:00"
2013;1;2;1529;1530;-1;1853;1855;-2;"AA";1039;"N3HLAA";"JFK";"FLL";159;1069;15;30;"2013-01-02 15:00:00"
2013;1;2;1529;1515;14;1709;1700;9;"MQ";4333;"N636MQ";"JFK";"PIT";71;340;15;15;"2013-01-02 15:00:00"
2013;1;2;1529;1529;0;1752;1829;-37;"UA";1222;"N87512";"EWR";"LAS";299;2227;15;29;"2013-01-02 15:00:00"
2013;1;2;1530;1530;0;1859;1910;-11;"AA";85;"N344AA";"JFK";"SFO";354;2586;15;30;"2013-01-02 15:00:00"
2013;1;2;1530;1457;33;1910;1811;59;"B6";61;"N267JB";"JFK";"FLL";170;1069;14;57;"2013-01-02 14:00:00"
2013;1;2;1531;1530;1;1844;1842;2;"DL";1935;"N360NW";"LGA";"TPA";156;1010;15;30;"2013-01-02 15:00:00"
2013;1;2;1531;1530;1;1846;1805;41;"MQ";4525;"N711MQ";"LGA";"XNA";216;1147;15;30;"2013-01-02 15:00:00"
2013;1;2;1532;1510;22;1738;1655;43;"MQ";4447;"N739MQ";"LGA";"RDU";80;431;15;10;"2013-01-02 15:00:00"
2013;1;2;1533;1520;13;1824;1815;9;"UA";289;"N479UA";"EWR";"MCO";150;937;15;20;"2013-01-02 15:00:00"
2013;1;2;1534;1515;19;1713;1656;17;"9E";3792;"N8390A";"JFK";"ROC";54;264;15;15;"2013-01-02 15:00:00"
2013;1;2;1535;1530;5;1803;1725;38;"MQ";4146;"N610MQ";"JFK";"CMH";94;483;15;30;"2013-01-02 15:00:00"
2013;1;2;1536;1540;-4;1850;1851;-1;"DL";4;"N385DN";"JFK";"MCO";150;944;15;40;"2013-01-02 15:00:00"
2013;1;2;1540;1545;-5;2047;2039;8;"B6";703;"N618JB";"JFK";"SJU";195;1598;15;45;"2013-01-02 15:00:00"
2013;1;2;1541;1545;-4;1856;1850;6;"DL";507;"N335NW";"LGA";"MCO";152;950;15;45;"2013-01-02 15:00:00"
2013;1;2;1542;1540;2;1805;1748;17;"9E";3338;"N933XJ";"JFK";"ORD";150;740;15;40;"2013-01-02 15:00:00"
2013;1;2;1542;1535;7;1920;1850;30;"AA";763;"N3CFAA";"LGA";"DFW";229;1389;15;35;"2013-01-02 15:00:00"
2013;1;2;1542;1545;-3;1830;1815;15;"DL";1942;"N322NB";"EWR";"ATL";129;746;15;45;"2013-01-02 15:00:00"
2013;1;2;1543;1545;-2;1819;1819;0;"9E";3321;"N601LR";"JFK";"MSP";167;1029;15;45;"2013-01-02 15:00:00"
2013;1;2;1543;1544;-1;1743;1734;9;"UA";317;"N452UA";"LGA";"CLE";79;419;15;44;"2013-01-02 15:00:00"
2013;1;2;1545;1503;42;1853;1818;35;"UA";379;"N451UA";"EWR";"RSW";166;1068;15;3;"2013-01-02 15:00:00"
2013;1;2;1548;1340;128;1710;1500;130;"EV";4617;"N10575";"EWR";"PIT";63;319;13;40;"2013-01-02 13:00:00"
2013;1;2;1549;1533;16;1922;1857;25;"B6";137;"N629JB";"JFK";"RSW";169;1074;15;33;"2013-01-02 15:00:00"
2013;1;2;1550;1550;0;1824;1739;45;"B6";917;"N228JB";"JFK";"ORD";151;740;15;50;"2013-01-02 15:00:00"
2013;1;2;1550;1545;5;1905;1913;-8;"DL";1283;"N3764D";"JFK";"SAN";331;2446;15;45;"2013-01-02 15:00:00"
2013;1;2;1550;1550;0;1926;1925;1;"DL";1773;"N633DL";"JFK";"SLC";277;1990;15;50;"2013-01-02 15:00:00"
2013;1;2;1551;1548;3;1838;1830;8;"DL";95;"N702TW";"JFK";"ATL";119;760;15;48;"2013-01-02 15:00:00"
2013;1;2;1552;1600;-8;1727;1725;2;"EV";4922;"N371CA";"LGA";"ROC";47;254;16;0;"2013-01-02 16:00:00"
2013;1;2;1552;1550;2;1853;1922;-29;"DL";667;"N371DA";"JFK";"PDX";305;2454;15;50;"2013-01-02 15:00:00"
2013;1;2;1554;1600;-6;1919;1925;-6;"AA";1467;"N3HYAA";"LGA";"MIA";155;1096;16;0;"2013-01-02 16:00:00"
2013;1;2;1555;1445;70;1845;1656;109;"EV";4181;"N13123";"EWR";"MCI";211;1092;14;45;"2013-01-02 14:00:00"
2013;1;2;1556;1600;-4;1921;1857;24;"B6";369;"N509JB";"LGA";"PBI";153;1035;16;0;"2013-01-02 16:00:00"
2013;1;2;1556;1600;-4;1935;1939;-4;"DL";1508;"N977DL";"JFK";"RSW";174;1074;16;0;"2013-01-02 16:00:00"
2013;1;2;1556;1559;-3;1906;1906;0;"UA";1242;"N38727";"EWR";"FLL";168;1065;15;59;"2013-01-02 15:00:00"
2013;1;2;1557;1600;-3;1935;1915;20;"AA";565;"N3CKAA";"JFK";"DFW";230;1391;16;0;"2013-01-02 16:00:00"
2013;1;2;1557;1600;-3;1916;1903;13;"B6";509;"N657JB";"EWR";"FLL";170;1065;16;0;"2013-01-02 16:00:00"
2013;1;2;1557;1529;28;1853;1840;13;"UA";80;"N33266";"EWR";"MIA";161;1085;15;29;"2013-01-02 15:00:00"
2013;1;2;1558;1600;-2;1846;1820;26;"FL";620;"N977AT";"LGA";"ATL";130;762;16;0;"2013-01-02 16:00:00"
2013;1;2;1558;1600;-2;1923;1820;63;"MQ";3985;"N627MQ";"JFK";"CVG";118;589;16;0;"2013-01-02 16:00:00"
2013;1;2;1558;1600;-2;1746;1743;3;"UA";1215;"N16732";"LGA";"ORD";125;733;16;0;"2013-01-02 16:00:00"
2013;1;2;1600;1501;59;1800;1651;69;"EV";5675;"N16976";"EWR";"CMH";92;463;15;1;"2013-01-02 15:00:00"
2013;1;2;1600;1600;0;1809;1757;12;"9E";3459;"N905XJ";"JFK";"BNA";139;765;16;0;"2013-01-02 16:00:00"
2013;1;2;1600;1553;7;1704;1710;-6;"UA";479;"N802UA";"EWR";"BOS";38;200;15;53;"2013-01-02 15:00:00"
2013;1;2;1601;1600;1;1803;1734;29;"9E";3331;"N922XJ";"JFK";"BOS";46;187;16;0;"2013-01-02 16:00:00"
2013;1;2;1602;1529;33;1809;1734;35;"EV";4576;"N17138";"EWR";"GRR";109;605;15;29;"2013-01-02 15:00:00"
2013;1;2;1602;1605;-3;1843;1912;-29;"DL";91;"N375DA";"JFK";"LAS";320;2248;16;5;"2013-01-02 16:00:00"
2013;1;2;1602;1605;-3;1826;1818;8;"DL";1473;"N336NB";"LGA";"MEM";168;963;16;5;"2013-01-02 16:00:00"
2013;1;2;1603;1517;46;1800;1639;81;"EV";4580;"N13968";"EWR";"MKE";154;725;15;17;"2013-01-02 15:00:00"
2013;1;2;1603;1605;-2;1817;1750;27;"MQ";4415;"N737MQ";"LGA";"RDU";76;431;16;5;"2013-01-02 16:00:00"
2013;1;2;1604;1555;9;1735;1715;20;"B6";12;"N273JB";"JFK";"SYR";48;209;15;55;"2013-01-02 15:00:00"
2013;1;2;1604;1600;4;1937;1933;4;"DL";1411;"N918DL";"JFK";"FLL";165;1069;16;0;"2013-01-02 16:00:00"
2013;1;2;1605;1559;6;1851;1841;10;"DL";847;"N956DL";"LGA";"ATL";126;762;15;59;"2013-01-02 15:00:00"
2013;1;2;1605;1607;-2;2010;1947;23;"UA";1635;"N76504";"EWR";"PHX";340;2133;16;7;"2013-01-02 16:00:00"
2013;1;2;1606;1610;-4;1730;1729;1;"9E";4088;"N8646A";"JFK";"PHL";29;94;16;10;"2013-01-02 16:00:00"
2013;1;2;1607;1030;337;2003;1355;368;"AA";179;"N324AA";"JFK";"SFO";346;2586;10;30;"2013-01-02 10:00:00"
2013;1;2;1609;1453;76;1710;1603;67;"EV";4372;"N11547";"EWR";"DCA";41;199;14;53;"2013-01-02 14:00:00"
2013;1;2;1609;1550;19;2105;2050;15;"AA";1635;"N5DNAA";"JFK";"SJU";190;1598;15;50;"2013-01-02 15:00:00"
2013;1;2;1609;1609;0;1924;1910;14;"B6";157;"N607JB";"JFK";"MCO";151;944;16;9;"2013-01-02 16:00:00"
2013;1;2;1611;1600;11;1736;1720;16;"EV";5709;"N877AS";"LGA";"IAD";56;229;16;0;"2013-01-02 16:00:00"
2013;1;2;1612;1615;-3;1835;1819;16;"9E";3392;"N934XJ";"JFK";"RDU";83;427;16;15;"2013-01-02 16:00:00"
2013;1;2;1612;1615;-3;1922;1913;9;"B6";985;"N564JB";"LGA";"TPA";157;1010;16;15;"2013-01-02 16:00:00"
2013;1;2;1613;1620;-7;1808;1750;18;"MQ";4622;"N535MQ";"LGA";"BNA";136;764;16;20;"2013-01-02 16:00:00"
2013;1;2;1615;1550;25;1846;1831;15;"9E";3372;"N901XJ";"JFK";"IND";116;665;15;50;"2013-01-02 15:00:00"
2013;1;2;1616;1610;6;1839;1840;-1;"WN";2305;"N941WN";"EWR";"DEN";246;1605;16;10;"2013-01-02 16:00:00"
2013;1;2;1617;1610;7;1820;1800;20;"AA";341;"N437AA";"LGA";"ORD";129;733;16;10;"2013-01-02 16:00:00"
2013;1;2;1618;1516;62;1913;1825;48;"UA";315;"N541UA";"EWR";"SFO";333;2565;15;16;"2013-01-02 15:00:00"
2013;1;2;1618;1620;-2;1931;1922;9;"UA";1178;"N14115";"EWR";"IAH";220;1400;16;20;"2013-01-02 16:00:00"
2013;1;2;1619;1605;14;1836;1841;-5;"9E";3384;"N600LR";"JFK";"MEM";166;964;16;5;"2013-01-02 16:00:00"
2013;1;2;1619;1615;4;1839;1825;14;"DL";2231;"N988DL";"LGA";"DTW";97;502;16;15;"2013-01-02 16:00:00"
2013;1;2;1624;1610;14;1939;1919;20;"UA";1587;"N26215";"EWR";"RSW";166;1068;16;10;"2013-01-02 16:00:00"
2013;1;2;1625;1444;101;1744;1602;102;"EV";4292;"N22909";"EWR";"IAD";57;212;14;44;"2013-01-02 14:00:00"
2013;1;2;1626;1630;-4;1935;2003;-28;"DL";1043;"N3745B";"JFK";"SEA";323;2422;16;30;"2013-01-02 16:00:00"
2013;1;2;1627;1630;-3;1927;1952;-25;"B6";675;"N779JB";"JFK";"LAX";321;2475;16;30;"2013-01-02 16:00:00"
2013;1;2;1627;1630;-3;1859;1853;6;"DL";702;"N331NW";"JFK";"DTW";96;509;16;30;"2013-01-02 16:00:00"
2013;1;2;1627;1630;-3;1805;1810;-5;"UA";1051;"N15712";"EWR";"CLE";75;404;16;30;"2013-01-02 16:00:00"
2013;1;2;1628;1615;13;1853;1830;23;"DL";1619;"N312US";"LGA";"MSP";156;1020;16;15;"2013-01-02 16:00:00"
2013;1;2;1628;1630;-2;1950;2020;-30;"VX";27;"N836VA";"JFK";"SFO";346;2586;16;30;"2013-01-02 16:00:00"
2013;1;2;1629;1630;-1;1905;1923;-18;"DL";920;"N322US";"JFK";"DEN";242;1626;16;30;"2013-01-02 16:00:00"
2013;1;2;1629;1630;-1;1905;1944;-39;"UA";985;"N530UA";"EWR";"SAN";319;2425;16;30;"2013-01-02 16:00:00"
2013;1;2;1632;1630;2;1838;1835;3;"WN";864;"N450WN";"LGA";"STL";152;888;16;30;"2013-01-02 16:00:00"
2013;1;2;1632;1635;-3;1950;2000;-10;"US";656;"N648AW";"EWR";"PHX";303;2133;16;35;"2013-01-02 16:00:00"
2013;1;2;1633;1550;43;1854;1807;47;"EV";3843;"N14972";"EWR";"SDF";121;642;15;50;"2013-01-02 15:00:00"
2013;1;2;1633;1640;-7;1958;2001;-3;"B6";139;"N324JB";"JFK";"RSW";172;1074;16;40;"2013-01-02 16:00:00"
2013;1;2;1634;1615;19;1952;1951;1;"DL";161;"N922DL";"JFK";"MIA";157;1089;16;15;"2013-01-02 16:00:00"
2013;1;2;1636;1640;-4;2017;1955;22;"AA";773;"N4WTAA";"LGA";"DFW";240;1389;16;40;"2013-01-02 16:00:00"
2013;1;2;1642;1504;98;1757;1621;96;"EV";4390;"N15555";"EWR";"PWM";58;284;15;4;"2013-01-02 15:00:00"
2013;1;2;1642;1635;7;1814;1810;4;"MQ";3695;"N523MQ";"EWR";"ORD";115;719;16;35;"2013-01-02 16:00:00"
2013;1;2;1643;1625;18;1931;1921;10;"UA";1641;"N14106";"EWR";"MCO";142;937;16;25;"2013-01-02 16:00:00"
2013;1;2;1644;1625;19;1915;1851;24;"UA";1556;"N39297";"EWR";"DEN";244;1605;16;25;"2013-01-02 16:00:00"
2013;1;2;1646;1650;-4;1810;1820;-10;"AA";1790;"N3HPAA";"JFK";"BOS";45;187;16;50;"2013-01-02 16:00:00"
2013;1;2;1648;1635;13;1843;1845;-2;"B6";1085;"N304JB";"JFK";"CLT";91;541;16;35;"2013-01-02 16:00:00"
2013;1;2;1652;1652;0;2039;2030;9;"UA";1078;"N75426";"EWR";"SAT";260;1569;16;52;"2013-01-02 16:00:00"
2013;1;2;1653;1639;14;1759;1755;4;"B6";1176;"N292JB";"EWR";"BOS";38;200;16;39;"2013-01-02 16:00:00"
2013;1;2;1655;1700;-5;2026;2049;-23;"DL";31;"N727TW";"JFK";"SFO";343;2586;17;0;"2013-01-02 17:00:00"
2013;1;2;1655;1655;0;1911;1921;-10;"DL";995;"N376NW";"LGA";"CVG";108;585;16;55;"2013-01-02 16:00:00"
2013;1;2;1655;1655;0;1955;2030;-35;"VX";413;"N841VA";"JFK";"LAX";330;2475;16;55;"2013-01-02 16:00:00"
2013;1;2;1657;1700;-3;2022;2034;-12;"DL";706;"N366NB";"JFK";"AUS";243;1521;17;0;"2013-01-02 17:00:00"
2013;1;2;1658;1700;-2;1920;1920;0;"9E";3347;"N907XJ";"JFK";"CVG";111;589;17;0;"2013-01-02 17:00:00"
2013;1;2;1658;1700;-2;1857;1850;7;"WN";3358;"N442WN";"EWR";"STL";159;872;17;0;"2013-01-02 17:00:00"
2013;1;2;1701;1700;1;2031;1955;36;"AA";257;"N3BTAA";"JFK";"LAS";331;2248;17;0;"2013-01-02 17:00:00"
2013;1;2;1701;1636;25;2008;1943;25;"B6";143;"N516JB";"JFK";"PBI";149;1028;16;36;"2013-01-02 16:00:00"
2013;1;2;1702;1640;22;1908;1850;18;"MQ";4540;"N722MQ";"LGA";"DTW";88;502;16;40;"2013-01-02 16:00:00"
2013;1;2;1703;1650;13;2026;2004;22;"B6";185;"N559JB";"JFK";"SAN";334;2446;16;50;"2013-01-02 16:00:00"
2013;1;2;1703;1700;3;1845;1840;5;"UA";627;"N830UA";"LGA";"ORD";138;733;17;0;"2013-01-02 17:00:00"
2013;1;2;1704;1630;34;1958;1848;70;"EV";4645;"N17115";"EWR";"SAV";122;708;16;30;"2013-01-02 16:00:00"
2013;1;2;1705;1700;5;2006;1950;16;"AA";575;"N631AA";"JFK";"EGE";260;1747;17;0;"2013-01-02 17:00:00"
2013;1;2;1706;1710;-4;1909;1915;-6;"US";1447;"N539UW";"LGA";"CLT";100;544;17;10;"2013-01-02 17:00:00"
2013;1;2;1707;1705;2;2015;2010;5;"AA";1905;"N557AA";"EWR";"DFW";233;1372;17;5;"2013-01-02 17:00:00"
2013;1;2;1708;1700;8;2035;2028;7;"UA";1259;"N24633";"LGA";"IAH";238;1416;17;0;"2013-01-02 17:00:00"
2013;1;2;1710;1526;104;1857;1655;122;"EV";4502;"N21537";"EWR";"BNA";148;748;15;26;"2013-01-02 15:00:00"
2013;1;2;1712;1700;12;1927;1939;-12;"UA";509;"N578UA";"LGA";"DEN";233;1620;17;0;"2013-01-02 17:00:00"
2013;1;2;1713;1700;13;2007;2000;7;"UA";342;"N597UA";"EWR";"LAX";332;2454;17;0;"2013-01-02 17:00:00"
2013;1;2;1714;1700;14;1947;1935;12;"EV";5132;"N723EV";"EWR";"ATL";125;746;17;0;"2013-01-02 17:00:00"
2013;1;2;1714;1555;79;1837;1715;82;"WN";2521;"N483WN";"EWR";"MDW";127;711;15;55;"2013-01-02 15:00:00"
2013;1;2;1715;1720;-5;2007;2025;-18;"B6";163;"N556JB";"JFK";"TPA";155;1005;17;20;"2013-01-02 17:00:00"
2013;1;2;1715;1700;15;1916;1840;36;"MQ";4323;"N600MQ";"JFK";"ORF";55;290;17;0;"2013-01-02 17:00:00"
2013;1;2;1716;1710;6;2053;2015;38;"AA";695;"N3AUAA";"JFK";"AUS";252;1521;17;10;"2013-01-02 17:00:00"
2013;1;2;1717;1645;32;2033;2005;28;"AA";181;"N338AA";"JFK";"LAX";335;2475;16;45;"2013-01-02 16:00:00"
2013;1;2;1719;1720;-1;1921;1915;6;"AA";1351;"N3CWAA";"JFK";"ORD";125;740;17;20;"2013-01-02 17:00:00"
2013;1;2;1719;1725;-6;1857;1855;2;"MQ";4255;"N605MQ";"JFK";"BNA";134;765;17;25;"2013-01-02 17:00:00"
2013;1;2;1720;1730;-10;1959;1959;0;"FL";623;"N936AT";"LGA";"ATL";130;762;17;30;"2013-01-02 17:00:00"
2013;1;2;1720;1700;20;2022;2015;7;"DL";1779;"N325US";"LGA";"FLL";159;1076;17;0;"2013-01-02 17:00:00"
2013;1;2;1721;1659;22;2003;1942;21;"DL";1499;"N6707A";"LGA";"ATL";129;762;16;59;"2013-01-02 16:00:00"
2013;1;2;1723;1729;-6;2026;2046;-20;"DL";1185;"N380DA";"EWR";"SLC";277;1969;17;29;"2013-01-02 17:00:00"
2013;1;2;1724;1725;-1;2116;2105;11;"DL";513;"N712TW";"JFK";"LAX";381;2475;17;25;"2013-01-02 17:00:00"
2013;1;2;1727;1729;-2;2031;2049;-18;"AA";543;"N371AA";"JFK";"MIA";156;1089;17;29;"2013-01-02 17:00:00"
2013;1;2;1727;1720;7;2042;2040;2;"UA";784;"N438UA";"EWR";"PDX";351;2434;17;20;"2013-01-02 17:00:00"
2013;1;2;1727;1730;-3;1920;1926;-6;"US";449;"N668AW";"EWR";"CLT";91;529;17;30;"2013-01-02 17:00:00"
2013;1;2;1728;1557;91;1829;1707;82;"EV";4299;"N21129";"EWR";"DCA";39;199;15;57;"2013-01-02 15:00:00"
2013;1;2;1728;1515;133;1843;1632;131;"EV";4133;"N13975";"EWR";"IAD";48;212;15;15;"2013-01-02 15:00:00"
2013;1;2;1728;1730;-2;1952;1953;-1;"F9";511;"N201FR";"LGA";"DEN";238;1620;17;30;"2013-01-02 17:00:00"
2013;1;2;1728;1729;-1;2054;2048;6;"UA";618;"N804UA";"EWR";"DFW";248;1372;17;29;"2013-01-02 17:00:00"
2013;1;2;1729;1730;-1;2012;2015;-3;"DL";1139;"N936DL";"LGA";"ATL";128;762;17;30;"2013-01-02 17:00:00"
2013;1;2;1729;1720;9;2040;2021;19;"UA";1125;"N34131";"EWR";"IAH";226;1400;17;20;"2013-01-02 17:00:00"
2013;1;2;1730;1729;1;2039;2100;-21;"UA";512;"N502UA";"JFK";"SFO";328;2586;17;29;"2013-01-02 17:00:00"
2013;1;2;1732;1734;-2;1850;1852;-2;"B6";74;"N519JB";"JFK";"BTV";52;266;17;34;"2013-01-02 17:00:00"
2013;1;2;1732;1625;67;2004;1855;69;"MQ";4661;"N531MQ";"LGA";"ATL";127;762;16;25;"2013-01-02 16:00:00"
2013;1;2;1734;1725;9;2044;2040;4;"AA";145;"N342AA";"JFK";"SAN";344;2446;17;25;"2013-01-02 17:00:00"
2013;1;2;1735;1738;-3;2035;2103;-28;"UA";1120;"N39728";"EWR";"SAN";341;2425;17;38;"2013-01-02 17:00:00"
2013;1;2;1737;1726;11;1947;1933;14;"EV";4317;"N13958";"EWR";"CVG";113;569;17;26;"2013-01-02 17:00:00"
2013;1;2;1737;1720;17;1908;1910;-2;"AA";345;"N598AA";"LGA";"ORD";127;733;17;20;"2013-01-02 17:00:00"
2013;1;2;1738;1740;-2;2028;2112;-44;"DL";1339;"N3754A";"JFK";"PDX";322;2454;17;40;"2013-01-02 17:00:00"
2013;1;2;1739;1745;-6;2028;2112;-44;"DL";503;"N3760C";"JFK";"SAN";319;2446;17;45;"2013-01-02 17:00:00"
2013;1;2;1740;1727;13;1950;1935;15;"EV";4382;"N15910";"EWR";"DTW";102;488;17;27;"2013-01-02 17:00:00"
